num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
8107	66214.626020	59.161270	-1.004332	-0.521411	10.982585
8109	66216.712084	58.829841	-0.932614	-0.523796	10.677873
8111	66218.799076	59.787653	-1.015546	-0.521350	10.477696
8113	66220.885897	60.343595	-1.045853	-0.520830	10.888125
8115	66222.972993	61.496647	-5.389939	-0.520845	10.835802
8117	66225.059681	60.881267	-0.803021	-0.521793	11.127587
8119	66227.146502	61.595177	-1.047601	-0.519824	11.666308
8121	66229.234438	61.521940	-0.984980	-0.521033	10.714104
8123	66231.319872	62.320793	-1.039360	-0.519957	11.654210
8125	66233.407131	62.344042	-0.971156	-0.520912	11.577525
8127	66235.493570	62.919414	-0.865577	-0.520324	11.476674
8129	66237.578988	65.805131	-0.982623	-0.509189	11.965267
8131	66239.665540	63.606739	-1.540880	-0.538841	11.449350
8133	66241.751129	67.141026	-0.997676	-0.505330	12.363590
8135	66243.839120	65.613205	-1.127904	-0.518550	12.479279
8137	66245.925288	64.182975	-1.332378	-0.535162	12.230317
8139	66248.011495	65.420360	-1.072264	-0.521119	12.691466
8141	66250.096447	67.117317	-1.114015	-0.518434	12.633978
8143	66252.182373	66.364060	-1.090653	-0.521075	12.324338
8145	66254.267179	67.583364	-1.177444	-0.517595	13.128356
8147	66256.352454	66.923053	-1.066740	-0.521710	13.467636
8149	66258.438559	67.272053	-1.077189	-0.522550	12.947902
8151	66260.524144	67.610495	-1.103108	-0.522443	13.581666
8153	66262.609809	67.860112	-1.093799	-0.522420	13.462991
8155	66264.695831	68.213786	-1.086941	-0.523051	13.296962
8157	66266.782284	68.385768	-1.127450	-0.521122	14.016830
8159	66268.868246	68.639221	-1.103849	-0.525791	14.383723
8161	66270.954972	72.240664	-1.043982	-0.502457	13.998131
8163	66273.041491	69.553348	-1.090130	-0.524032	14.197544
8165	66275.127484	67.775177	-0.320845	-0.545972	14.723977
8167	66277.214032	69.901517	-1.073495	-0.524362	14.794143
8169	66279.299898	70.648811	-1.482582	-0.524793	14.113463
8171	66281.385842	70.522277	-1.062275	-0.525034	15.020368
8173	66283.470893	70.866466	2.325908	-0.543001	14.990836
8175	66285.557097	74.361979	-1.113760	-0.500685	14.897120
8177	66287.642303	69.801511	-0.643984	-0.545450	15.039945
8179	66289.727915	71.914381	-1.182699	-0.525462	15.299573
8181	66291.814126	72.618955	-1.077968	-0.527178	15.106330
8183	66293.899722	72.201110	-1.101209	-0.529265	15.435472
8185	66295.985880	72.241397	-1.110823	-0.529702	15.271349
8187	66298.072102	73.011646	2.412862	-0.542423	15.967729
8189	66300.158353	76.274110	-1.189673	-0.501961	15.649843
8191	66302.244427	73.066957	-1.071882	-0.523478	15.952687
8193	66304.330519	73.688675	-1.218522	-0.527503	15.866341
8195	66306.416739	74.070698	-1.220195	-0.527768	15.819138
8197	66308.502955	74.184176	-1.235976	-0.526313	16.189788
8199	66310.590382	75.149294	-1.428132	-0.524531	16.122897
8201	66312.675570	74.783723	-1.257293	-0.525411	16.054335
8203	66314.762003	75.565260	-1.543155	-0.524519	16.663918
8205	66316.848089	75.191809	-1.232783	-0.528685	16.792164
8207	66318.933885	75.478870	-1.260211	-0.527862	16.591721
8209	66321.019243	76.082624	-1.565803	-0.526281	17.028851
8211	66323.105444	75.778011	-1.216603	-0.529312	17.096613
8213	66325.190945	76.204685	-1.277510	-0.528875	16.714599
8215	66327.276147	76.405138	-1.286901	-0.528178	16.974385
8217	66329.361520	76.643425	-1.257517	-0.529458	17.121326
8219	66331.447208	77.109837	-1.741166	-0.526312	17.465476
8221	66333.532171	77.032213	-1.282892	-0.528378	17.468605
8223	66335.617875	77.274556	-1.251935	-0.529961	17.966489
8225	66337.705553	78.180280	-1.402114	-0.523503	17.606808
