time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
424371.294655	-0.906952	0.010272	-0.088293	76
424372.375229	-0.825928	0.010266	-0.080449	77
424373.391497	-0.800910	0.010300	-0.077760	78
424374.463271	-0.456603	0.010306	-0.044305	79
424375.455986	-0.808963	0.010288	-0.078632	80
424376.542509	-0.883170	0.010271	-0.085991	81
424377.527790	-0.960638	0.010301	-0.093254	82
424378.636207	-0.706802	0.010283	-0.068735	83
424379.649675	-0.744406	0.010278	-0.072426	84
424380.698242	-0.960973	0.010269	-0.093583	85
424381.747693	-0.701621	0.010281	-0.068245	86
424382.795935	-0.925188	0.010281	-0.089991	87
424383.811873	-0.666752	0.010280	-0.064856	88
424384.895494	-0.825947	0.010272	-0.080410	89
424385.886860	-0.898882	0.010259	-0.087616	90
424386.957790	-1.031307	0.010261	-0.100505	91
424388.006068	-1.027270	0.010280	-0.099933	92
424389.054868	-0.856884	0.010279	-0.083362	93
424390.070581	-0.594428	0.010262	-0.057924	94
424391.151362	-0.962643	0.010297	-0.093492	95
424392.166999	-0.702582	0.010257	-0.068496	96
424393.249793	-0.766642	0.010296	-0.074461	97
424394.266630	-1.153754	0.010277	-0.112270	98
424395.313780	-0.993813	0.010285	-0.096624	99
424396.329722	-0.572423	0.010275	-0.055711	100
424397.410542	-1.426507	0.010277	-0.138801	101
424398.426504	-0.705281	0.010272	-0.068663	102
424399.508158	-0.859828	0.010273	-0.083700	103
424400.522344	-1.304021	0.010283	-0.126819	104
424401.574055	-0.845587	0.010271	-0.082328	105
424402.622374	-0.724208	0.010278	-0.070460	106
424403.669025	-0.926028	0.010273	-0.090143	107
424404.684973	-0.562751	0.010279	-0.054747	108
424405.766766	-0.845562	0.010270	-0.082335	109
424406.783191	-0.698899	0.010292	-0.067908	110
424407.809628	-0.728796	0.010268	-0.070979	111
424408.879212	-0.769035	0.010280	-0.074810	112
424409.927768	-0.880056	0.010292	-0.085511	113
424410.943692	-0.772745	0.010275	-0.075210	114
424412.025475	24.105316	0.010267	2.347788	115
424413.046153	-0.668565	0.010254	-0.065202	116
424414.123416	-0.754395	0.010289	-0.073319	117
424415.138236	-0.835909	0.010274	-0.081365	118
424416.186499	-0.847786	0.010278	-0.082487	119
424417.204040	-0.851738	0.010272	-0.082918	120
424418.284219	-0.662731	0.010276	-0.064496	121
424419.300679	-0.812090	0.010291	-0.078911	122
424420.381015	-0.764781	0.010271	-0.074457	123
424421.396980	-0.852493	0.010267	-0.083036	124
424422.444821	-0.613651	0.010260	-0.059812	125
424423.462847	-0.598295	0.010272	-0.058243	126
424424.543476	-0.684892	0.010292	-0.066543	127
424425.558008	-0.861981	0.010298	-0.083700	128
424426.639748	-0.806695	0.010266	-0.078577	129
424427.657346	-0.723274	0.010267	-0.070445	130
424428.704256	-0.551772	0.010268	-0.053735	131
424429.752819	-0.754919	0.010266	-0.073533	132
424430.801090	-0.816744	0.010277	-0.079474	133
424431.817037	-0.983429	0.010279	-0.095676	134
424432.898863	-0.579115	0.010265	-0.056418	135
424433.913906	-0.770904	0.010319	-0.074705	136
424434.995656	-0.848744	0.010271	-0.082633	137
424435.993485	-1.032380	0.010274	-0.100487	138
424437.059831	-0.578111	0.010272	-0.056278	139
424438.075756	-0.507627	0.010271	-0.049424	140
424439.156340	-0.826840	0.010247	-0.080692	141
424440.172291	-0.584643	0.010284	-0.056848	142
424441.254033	-0.785870	0.010273	-0.076500	143
424442.269957	-0.623417	0.010278	-0.060658	144
424443.293040	-0.322646	0.010303	-0.031317	145
424444.366333	-0.831636	0.010266	-0.081006	146
424445.415892	-0.922910	0.010254	-0.090007	147
424446.431861	-0.405091	0.010263	-0.039473	148
424447.536130	-0.248514	0.010294	-0.024141	149
424448.531597	-0.743232	0.010282	-0.072286	150
424449.577890	-0.662747	0.010266	-0.064560	151
424450.650086	0.432156	0.010287	0.042010	152
424451.673997	-0.759419	0.010284	-0.073844	153
424452.689923	-0.419379	0.010289	-0.040758	154
424453.773318	-0.727280	0.010265	-0.070850	155
424454.932207	-1.561338	0.010261	-0.152166	156
424455.836133	-0.706526	0.010270	-0.068798	157
424456.884371	-0.640806	0.010248	-0.062530	158
424457.936019	-0.676589	0.010287	-0.065771	159
424458.948578	-0.460523	0.010277	-0.044810	160
424460.030302	-0.838540	0.010246	-0.081839	161
424461.046243	-0.468620	0.010265	-0.045651	162
424462.127346	-0.865005	0.010272	-0.084210	163
424463.143274	-0.615634	0.010267	-0.059964	164
424464.191567	-0.678166	0.010342	-0.065575	165
424465.239808	-0.623057	0.010275	-0.060638	166
424466.289248	-0.626777	0.010266	-0.061056	167
424467.304035	-0.557761	0.010263	-0.054344	168
424468.385760	-0.810859	0.010285	-0.078840	169
424469.401711	-0.636360	0.010285	-0.061873	170
424470.449983	-0.592432	0.010263	-0.057722	171
424471.499424	-0.527713	0.010264	-0.051414	172
424472.525010	-0.446814	0.010287	-0.043435	173
424473.539011	-0.297627	0.010271	-0.028978	174
424474.645004	-0.698610	0.010244	-0.068195	175
424475.660137	-0.634675	0.010294	-0.061657	176
424476.743476	-0.717258	0.010273	-0.069819	177
424477.757843	-0.792598	0.010268	-0.077194	178
424478.806093	-0.605140	0.010282	-0.058855	179
424479.822069	-0.702263	0.010274	-0.068352	180
424480.903876	-0.642662	0.010257	-0.062658	181
424481.919835	-0.729221	0.010263	-0.071051	182
424483.002377	-0.632910	0.010266	-0.061653	183
424484.016626	-0.765768	0.010266	-0.074592	184
424485.064865	-0.395088	0.010274	-0.038456	185
424486.082394	-0.646371	0.010268	-0.062952	186
424487.162564	-0.491050	0.010262	-0.047849	187
424488.179408	-0.674191	0.010271	-0.065639	188
424489.259617	-0.639533	0.010254	-0.062367	189
