time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
408049.588047	8.654238	0.013852	0.624758	100
408050.630004	20.630697	0.013828	1.491948	101
408051.684590	3.744772	0.013834	0.270685	102
408052.732896	11.267887	0.013837	0.814334	103
408053.749021	17.328485	0.013792	1.256405	104
408054.815510	12.754919	0.013854	0.920640	105
408055.846805	9.984319	0.013852	0.720761	106
408056.895377	18.525982	0.013854	1.337230	107
408057.943619	6.138788	0.013820	0.444206	108
408058.976943	21.707027	0.013854	1.566851	109
408060.040693	3.295773	0.013824	0.238403	110
408061.089254	7.969203	0.013825	0.576429	111
408062.105225	12.271849	0.013859	0.885509	112
408063.153517	21.060987	0.013827	1.523196	113
408064.201770	8.313565	0.013832	0.601029	114
408065.250091	15.965349	0.013896	1.148932	115
408066.298337	4.151862	0.013833	0.300141	116
408067.347704	10.001054	0.013825	0.723388	117
408068.364433	14.229709	0.013822	1.029480	118
408069.458466	3.982706	0.013852	0.287528	119
408070.460221	9.423184	0.013852	0.680271	120
408071.508477	16.128271	0.013815	1.167432	121
408072.556987	5.785889	0.013835	0.418193	122
408073.606102	11.176819	0.013835	0.807843	123
408074.655493	3.822230	0.013829	0.276386	124
408075.703786	5.687757	0.013831	0.411231	125
408076.718972	16.535898	0.013827	1.195902	126
408077.769159	14.530482	0.013823	1.051171	127
408078.816582	11.003231	0.013827	0.795765	128
408079.850294	17.296297	0.013830	1.250596	129
408080.913659	8.323011	0.013824	0.602054	130
408081.962454	6.889033	0.013819	0.498506	131
408082.963969	34.528126	0.013815	2.499259	132
408084.026636	20.917414	0.013819	1.513722	133
408085.074904	10.705907	0.013830	0.774108	134
408086.123222	19.190525	0.013854	1.385161	135
408087.173776	114.102859	0.013812	8.261299	136
408088.221912	11.476521	0.013821	0.830364	137
408089.236779	17.327744	0.013819	1.253872	138
408090.318816	7.890505	0.013838	0.570195	139
408091.335075	10.032475	0.013819	0.725987	140
408092.382469	20.943106	0.013818	1.515596	141
408093.430769	7.379745	0.013830	0.533588	142
408094.480140	14.220510	0.013806	1.030060	143
408095.528400	3.656936	0.013832	0.264391	144
408096.576756	8.814295	0.013798	0.638830	145
408097.592599	8.864905	0.013821	0.641402	146
408098.640911	22.755211	0.013820	1.646531	147
408099.690298	8.617621	0.013851	0.622176	148
408100.738878	15.068439	0.013850	1.087942	149
408101.787119	5.532429	0.013795	0.401047	150
408102.835403	10.525653	0.013828	0.761159	151
408103.851338	17.066740	0.013825	1.234513	152
408104.945968	4.191917	0.013841	0.302871	153
408105.949025	10.226871	0.013839	0.738985	154
408106.997259	19.940191	0.013791	1.445914	155
408108.046677	5.922991	0.013824	0.428442	156
408109.094280	13.583206	0.013793	0.984816	157
408110.110247	153.085571	0.013812	11.083527	158
408111.207022	5.013253	0.013827	0.362578	159
408112.218688	7.410154	0.013841	0.535376	160
408113.255371	23.119215	0.013834	1.671170	161
408114.304764	7.587219	0.013851	0.547792	162
408115.367833	7.844625	0.013848	0.566492	163
408116.400739	5.414588	0.013837	0.391303	164
408117.436809	13.839836	0.013851	0.999222	165
408118.470808	14.983853	0.013789	1.086625	166
408119.515714	20.002800	0.013813	1.448080	167
408120.563940	13.881390	0.013821	1.004356	168
408121.612174	12.377744	0.013783	0.898056	169
408122.659644	10.000519	0.013845	0.722329	170
408123.714569	182.093536	0.013812	13.184100	171
408124.756447	6.473028	0.013801	0.469019	172
408125.773277	83.254387	0.013842	6.014676	173
408126.824284	14.060967	0.013821	1.017341	174
408127.871242	16.090366	0.013796	1.166273	175
408128.903617	16.693123	0.013810	1.208777	176
408129.951429	21.861828	0.013839	1.579743	177
408131.029100	2.386616	0.013845	0.172377	178
408132.064648	9.242562	0.013821	0.668743	179
408133.079482	15.834976	0.013811	1.146558	180
408134.128872	23.482649	0.013824	1.698666	181
